"","region","year","Pobl_total","Pobl_16","PIB_nominal","PIB_real","Empleo_agreg","Empleo_constr","Empleo_ser","Creacion","total","agricultura","industria","construcción","servicios"
"2144","Murcia (Región de)","1990","1037838",773553,7504344,158252.720371151,NA,NA,NA,763,338000,53900,72900,36600,174600
"2145","Murcia (Región de)","1991","1044764",786681,8127444,160557.961280126,319713,34581,174181,642,329200,43900,73700,34200,177500
"2146","Murcia (Región de)","1992","1058075",803857,8685102,161914.653243848,NA,NA,NA,826,318000,49400,65500,34200,168900
"2147","Murcia (Región de)","1993","1072937",822489,8903094,158559.10952805,316432,29675,179097,1168,312200,45000,64900,31100,171200
"2148","Murcia (Región de)","1994","1087209",840756,9512496,161338.127544098,NA,NA,NA,1749,309000,40000,64700,29300,175000
"2149","Murcia (Región de)","1995","1100679",859895,10029536,163002.372826264,NA,NA,NA,2165,316600,47700,63500,32200,173300
"2150","Murcia (Región de)","1996","1114394",878692,10659781,166767.537546934,NA,NA,NA,1705,327200,40200,60500,29100,197500
"2151","Murcia (Región de)","1997","1128146",897299,11570962,175957.451338199,NA,NA,NA,1777,345500,32500,57900,33600,221500
"2152","Murcia (Región de)","1998","1142030",915163,12435298,185463.057419836,NA,NA,NA,1899,376900,50400,69400,36500,220500
"2153","Murcia (Región de)","1999","1155675",932054,13281568,195087.661574618,NA,NA,NA,1981,390400,59600,67500,39500,223800
"2154","Murcia (Región de)","2000","1169114",947431,14641493,209044.731581953,NA,NA,NA,2119,417500,47600,73800,50400,245800
"2155","Murcia (Región de)","2001","1184118",962620,15795511,217569.022038568,NA,NA,NA,2138,433800,48600,85300,50000,249800
"2156","Murcia (Región de)","2002","1206619",982934,17026320,228756.146715034,NA,NA,NA,2767,445500,53300,70100,56300,265900
"2157","Murcia (Región de)","2003","1242632",1012151,18335564,237507.305699482,NA,NA,NA,NA,458100,49700,81000,50800,276700
"2158","Murcia (Región de)","2004","1276812",1039517,NA,NA,NA,NA,NA,NA,474900,48400,88100,61400,276900
"2159","Murcia (Región de)","2005","1313496",1071356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","Murcia (Región de)","2006","1351109",1102874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","Murcia (Región de)","2007","1385715",1130974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","Murcia (Región de)","2008","1419567",1157602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","Murcia (Región de)","2009","1441783",1173587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","Murcia (Región de)","2010","1453545",1182293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","Murcia (Región de)","2011","1459076",1185910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","Murcia (Región de)","2012","1461928",1188059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","Murcia (Región de)","2013","1461987",1187647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","Murcia (Región de)","2014","1461803",1187754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","Murcia (Región de)","2015","1463773",1189534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","Murcia (Región de)","2016","1466474",1192046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","Murcia (Región de)","2017","1472977",1198653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","Murcia (Región de)","2018","1475569",1202140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","Murcia (Región de)","2019","1487663",1214675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","Murcia (Región de)","2020","1504869",1232667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","Murcia (Región de)","2021","1513076",1243471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","Murcia (Región de)","2022","1522640",1254989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","Navarra (C. Foral de)","1955",NA,NA,NA,NA,170884,10653,44871,NA,NA,NA,NA,NA,NA
"2178","Navarra (C. Foral de)","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","Navarra (C. Foral de)","1957",NA,NA,NA,NA,174057,12536,47523,NA,NA,NA,NA,NA,NA
"2180","Navarra (C. Foral de)","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181","Navarra (C. Foral de)","1959",NA,NA,NA,NA,175891,12834,49754,NA,NA,NA,NA,NA,NA
"2182","Navarra (C. Foral de)","1960",NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"2183","Navarra (C. Foral de)","1961",NA,NA,NA,NA,176127,13813,51960,8,NA,NA,NA,NA,NA
"2184","Navarra (C. Foral de)","1962",NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
"2185","Navarra (C. Foral de)","1963",NA,NA,NA,NA,179546,14910,54075,15,NA,NA,NA,NA,NA
"2186","Navarra (C. Foral de)","1964",NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA
"2187","Navarra (C. Foral de)","1965",NA,NA,NA,NA,182565,15141,57719,26,NA,NA,NA,NA,NA
"2188","Navarra (C. Foral de)","1966",NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA
"2189","Navarra (C. Foral de)","1967",NA,NA,NA,NA,188482,15566,59818,29,NA,NA,NA,NA,NA
"2190","Navarra (C. Foral de)","1968",NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
"2191","Navarra (C. Foral de)","1969","458607",NA,233838,51734.0707964602,193313,17020,62838,22,NA,NA,NA,NA,NA
"2192","Navarra (C. Foral de)","1970",NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
"2193","Navarra (C. Foral de)","1971","466593",333601,299472,59301.3861386139,194333,15517,63977,24,NA,NA,NA,NA,NA
"2194","Navarra (C. Foral de)","1972","471227",337550,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
"2195","Navarra (C. Foral de)","1973","476088",341908,422244,71204.7217537943,192125,14834,66028,41,NA,NA,NA,NA,NA
"2196","Navarra (C. Foral de)","1974","480492",346179,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA
"2197","Navarra (C. Foral de)","1975","485040",350340,611232,76118.5554171856,188790,16680,67610,74,NA,NA,NA,NA,NA
"2198","Navarra (C. Foral de)","1976","489629",354566,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA
"2199","Navarra (C. Foral de)","1977","494252",358986,905820,81021.4669051878,184465,16586,69116,83,174900,30600,62100,15500,66400
"2200","Navarra (C. Foral de)","1978","498620",363625,NA,NA,NA,NA,NA,79,173800,30200,58100,15300,70300
"2201","Navarra (C. Foral de)","1979","502472",368168,NA,NA,182640,14101,72431,103,169800,28400,59200,13300,68600
"2202","Navarra (C. Foral de)","1980","505853",373143,1577904,83310.6652587117,NA,NA,NA,81,166900,21300,60800,14100,70600
"2203","Navarra (C. Foral de)","1981","508756",378119,1822938,84122.6580526073,174769,11067,74844,75,162700,22800,60000,12800,67000
"2204","Navarra (C. Foral de)","1982","511278",382628,2050062,82663.7903225806,NA,NA,NA,121,163800,22700,56500,11300,73200
"2205","Navarra (C. Foral de)","1983","513275",387036,2286804,81178.7007454739,175976,11128,79955,122,158300,22800,54000,10600,70600
"2206","Navarra (C. Foral de)","1984","514836",391240,2543814,80602.4714828897,NA,NA,NA,127,156300,21600,53700,11000,69700
"2207","Navarra (C. Foral de)","1985","516322",395482,2779764,80526.1877172653,180486,11563,82898,511,156700,21100,53100,11200,71200
"2208","Navarra (C. Foral de)","1986","517233",399731,3169122,84039.2999204455,NA,NA,NA,486,159400,22600,53500,10100,72500
"2209","Navarra (C. Foral de)","1987","518071",404001,3693936,92371.4928732183,185234,12119,87020,411,162800,18300,57100,10800,76700
"2210","Navarra (C. Foral de)","1988","518612",408307,3989472,95510.4620541058,NA,NA,NA,462,169500,17100,56600,13300,82500
"2211","Navarra (C. Foral de)","1989","519251",412544,4644834,104495.70303712,194129,14647,92495,548,174500,18100,55300,14700,86400
"2212","Navarra (C. Foral de)","1990","519631",416512,4975818,104930.788696752,NA,NA,NA,538,181800,17500,58500,16000,89900
"2213","Navarra (C. Foral de)","1991","519500",420463,5451426,107693.125246938,197799,17141,96376,410,182300,13700,56900,17900,93800
"2214","Navarra (C. Foral de)","1992","522071",426273,5832168,108727.964205817,NA,NA,NA,523,184600,11700,63300,16200,93400
"2215","Navarra (C. Foral de)","1993","525349",432770,5920746,105445.164737311,190471,15750,97536,443,175200,12000,57300,16900,89000
"2216","Navarra (C. Foral de)","1994","528520",438810,6290634,106693.249660787,NA,NA,NA,549,179400,10900,58800,17400,92300
"2217","Navarra (C. Foral de)","1995","531732",444605,7454734,121156.086461889,NA,NA,NA,747,181800,11600,57500,19300,93400
"2218","Navarra (C. Foral de)","1996","534844",449886,7948073,124344.070713392,NA,NA,NA,660,196300,16700,57000,15100,107500
"2219","Navarra (C. Foral de)","1997","538100",454928,8513113,129457.314476886,NA,NA,NA,585,201200,16100,61600,18400,105200
"2220","Navarra (C. Foral de)","1998","541557",459752,8999222,134216.58463833,NA,NA,NA,895,210700,18600,64300,16800,110900
"2221","Navarra (C. Foral de)","1999","544948",463985,9541669,140153.774970623,NA,NA,NA,892,215700,17100,66000,17500,115200
"2222","Navarra (C. Foral de)","2000","548379",467694,10345409,147707.153055397,NA,NA,NA,1220,226000,16800,69200,22000,118000
"2223","Navarra (C. Foral de)","2001","552060",471294,11049510,152197.107438017,NA,NA,NA,817,236700,14500,68700,23200,130400
"2224","Navarra (C. Foral de)","2002","557454",475460,11831965,158967.687760312,NA,NA,NA,1490,236300,17000,67000,20000,132200
"2225","Navarra (C. Foral de)","2003","567888",483221,12555323,162633.71761658,NA,NA,NA,NA,236300,15300,67700,23200,130000
"2226","Navarra (C. Foral de)","2004","576346",489136,NA,NA,NA,NA,NA,NA,243900,14200,72400,23000,134300
"2227","Navarra (C. Foral de)","2005","584367",495308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228","Navarra (C. Foral de)","2006","592146",500962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229","Navarra (C. Foral de)","2007","602831",508977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230","Navarra (C. Foral de)","2008","616711",519665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231","Navarra (C. Foral de)","2009","627276",526892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232","Navarra (C. Foral de)","2010","633017",530457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233","Navarra (C. Foral de)","2011","637099",532930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234","Navarra (C. Foral de)","2012","640023",534280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235","Navarra (C. Foral de)","2013","638949",532670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236","Navarra (C. Foral de)","2014","636450",530330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237","Navarra (C. Foral de)","2015","636402",529956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2238","Navarra (C. Foral de)","2016","637486",530751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239","Navarra (C. Foral de)","2017","640337",533173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","Navarra (C. Foral de)","2018","643866",536413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2241","Navarra (C. Foral de)","2019","649946",542106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2242","Navarra (C. Foral de)","2020","656509",548737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2243","Navarra (C. Foral de)","2021","657654",551139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244","Navarra (C. Foral de)","2022","659232",553718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2245","Ourense","1955",NA,NA,NA,NA,220877,14390,29291,NA,NA,NA,NA,NA,NA
"2246","Ourense","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247","Ourense","1957",NA,NA,NA,NA,215476,14126,30586,NA,NA,NA,NA,NA,NA
"2248","Ourense","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249","Ourense","1959",NA,NA,NA,NA,210012,14135,32253,NA,NA,NA,NA,NA,NA
"2250","Ourense","1960",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"2251","Ourense","1961",NA,NA,NA,NA,204162,13655,33975,0,NA,NA,NA,NA,NA
"2252","Ourense","1962",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"2253","Ourense","1963",NA,NA,NA,NA,202411,12964,36393,2,NA,NA,NA,NA,NA
"2254","Ourense","1964",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"2255","Ourense","1965",NA,NA,NA,NA,200683,12242,37936,0,NA,NA,NA,NA,NA
"2256","Ourense","1966",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"2257","Ourense","1967",NA,NA,NA,NA,200422,12072,39241,5,NA,NA,NA,NA,NA
"2258","Ourense","1968",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"2259","Ourense","1969","449485",NA,115014,25445.5752212389,198389,13185,40697,8,NA,NA,NA,NA,NA
"2260","Ourense","1970",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"2261","Ourense","1971","441255",340758,141816,28082.3762376238,199241,14518,42348,6,NA,NA,NA,NA,NA
"2262","Ourense","1972","439553",341105,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"2263","Ourense","1973","438274",341447,205344,34627.9932546374,205212,18649,44844,5,NA,NA,NA,NA,NA
"2264","Ourense","1974","436727",341650,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"2265","Ourense","1975","435651",341950,285360,35536.7372353674,205369,19546,44740,8,NA,NA,NA,NA,NA
"2266","Ourense","1976","434302",341589,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
"2267","Ourense","1977","433242",342085,415896,37200,201932,17211,46127,25,214000,128300,23500,18900,43200
"2268","Ourense","1978","432162",341857,NA,NA,NA,NA,NA,25,209400,119700,25900,19000,44900
"2269","Ourense","1979","431345",341541,NA,NA,198632,17081,47417,22,199300,110500,27300,15700,45700
"2270","Ourense","1980","430681",341171,655350,34601.3727560718,NA,NA,NA,49,191200,105600,22300,19800,43500
"2271","Ourense","1981","430061",340968,772098,35629.8107983387,184924,16526,47550,34,183100,97700,21100,19900,44400
"2272","Ourense","1982","424607",337969,896970,36168.1451612903,NA,NA,NA,42,187500,105700,18100,18900,44800
"2273","Ourense","1983","417653",334694,955602,33922.6837060703,178725,15385,49774,59,170900,94100,17800,16900,42200
"2274","Ourense","1984","410439",330995,1139016,36090.4942965779,NA,NA,NA,59,183100,102300,20800,15100,45000
"2275","Ourense","1985","403204",327262,1298550,37617.3232908459,176718,13312,51097,79,179400,101300,20000,15700,42100
"2276","Ourense","1986","395661",322577,1384986,36727.2871917263,NA,NA,NA,117,166300,85900,16600,12100,51500
"2277","Ourense","1987","387737",317661,1523610,38099.7749437359,176596,14306,54031,140,159900,73200,17100,13300,56400
"2278","Ourense","1988","379948",312585,1759500,42123.5336365813,NA,NA,NA,229,167300,78900,18700,17200,52400
"2279","Ourense","1989","371877",307336,1857822,41795.7705286839,172682,15546,56762,274,178300,88600,21500,19300,48900
"2280","Ourense","1990","363645",301884,2018496,42566.3433150569,NA,NA,NA,247,182600,92000,19200,15100,56200
"2281","Ourense","1991","355065",296133,2204466,43549.3085736863,153693,14683,58726,232,176900,82700,17200,14000,63000
"2282","Ourense","1992","352832",296530,2419950,45114.6532438479,NA,NA,NA,291,151400,60900,23900,16000,50700
"2283","Ourense","1993","351817",298053,2582184,45987.2484416741,139098,14769,57948,359,142100,50000,19800,17000,55200
"2284","Ourense","1994","350804",299153,2687208,45576.7978290366,NA,NA,NA,461,142700,47100,19200,16700,59700
"2285","Ourense","1995","349605",300289,2918270,47428.4089062246,NA,NA,NA,478,132600,43500,18200,18000,52800
"2286","Ourense","1996","348107",301047,3023955,47308.4324155194,NA,NA,NA,346,137700,38900,17100,15800,66000
"2287","Ourense","1997","346490",301510,3160285,48057.8619221411,NA,NA,NA,391,112700,19300,19400,14500,59500
"2288","Ourense","1998","344868",301789,3275470,48851.1558538404,NA,NA,NA,410,116900,18600,19900,15300,63100
"2289","Ourense","1999","343136",301753,3570723,52448.9277320799,NA,NA,NA,378,115000,16000,19100,13200,66700
"2290","Ourense","2000","341375",301662,3873822,55308.7093089663,NA,NA,NA,421,120900,17600,23100,14100,66100
"2291","Ourense","2001","339681",301396,4153239,57207.1487603306,NA,NA,NA,339,126000,16800,22300,17600,69300
"2292","Ourense","2002","338166",301040,4467302,60020.1800349321,NA,NA,NA,552,131700,14200,26200,18000,73200
"2293","Ourense","2003","337302",300972,4697794,60852.2538860104,NA,NA,NA,NA,132900,14600,25000,16300,77000
"2294","Ourense","2004","336018",300258,NA,NA,NA,NA,NA,NA,123700,16200,20900,16300,70300
"2295","Ourense","2005","335063",300034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","Ourense","2006","334127",299751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","Ourense","2007","333549",299420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","Ourense","2008","332808",298843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","Ourense","2009","332163",298163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","Ourense","2010","331649",297770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","Ourense","2011","330019",296207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","Ourense","2012","328188",294491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","Ourense","2013","325389",291805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","Ourense","2014","321801",288509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","Ourense","2015","318739",285569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","Ourense","2016","314663",281786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","Ourense","2017","311562",278864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","Ourense","2018","309314",276738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","Ourense","2019","307841",275424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","Ourense","2020","306872",274764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","Ourense","2021","305151",273434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","Ourense","2022","304104",272827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","Palencia","1955",NA,NA,NA,NA,90593,5101,20175,NA,NA,NA,NA,NA,NA
"2314","Palencia","1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","Palencia","1957",NA,NA,NA,NA,89067,5006,20658,NA,NA,NA,NA,NA,NA
"2316","Palencia","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","Palencia","1959",NA,NA,NA,NA,89328,5175,21415,NA,NA,NA,NA,NA,NA
"2318","Palencia","1960",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"2319","Palencia","1961",NA,NA,NA,NA,88776,6001,22105,3,NA,NA,NA,NA,NA
"2320","Palencia","1962",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"2321","Palencia","1963",NA,NA,NA,NA,89410,7162,23036,2,NA,NA,NA,NA,NA
"2322","Palencia","1964",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"2323","Palencia","1965",NA,NA,NA,NA,86222,7333,23753,3,NA,NA,NA,NA,NA
"2324","Palencia","1966",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA
"2325","Palencia","1967",NA,NA,NA,NA,83035,7429,24286,4,NA,NA,NA,NA,NA
"2326","Palencia","1968",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"2327","Palencia","1969","207230",NA,80310,17767.6991150442,80737,6488,24781,3,NA,NA,NA,NA,NA
"2328","Palencia","1970",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"2329","Palencia","1971","201530",145226,95190,18849.5049504951,76801,6363,25276,4,NA,NA,NA,NA,NA
"2330","Palencia","1972","200255",145654,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"2331","Palencia","1973","198996",145893,126090,21263.0691399663,69735,5633,25524,3,NA,NA,NA,NA,NA
"2332","Palencia","1974","197534",146018,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"2333","Palencia","1975","196167",146182,181350,22584.0597758406,67399,5335,26155,4,NA,NA,NA,NA,NA
"2334","Palencia","1976","194738",146155,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"2335","Palencia","1977","193348",146123,283122,25323.9713774598,64611,5715,26763,10,57600,15300,12400,5900,23900
"2336","Palencia","1978","191968",145765,NA,NA,NA,NA,NA,16,57800,18900,12200,5100,21600
"2337","Palencia","1979","190788",145599,NA,NA,65539,5563,27853,18,56600,17800,12400,4500,21900
"2338","Palencia","1980","189637",145166,486072,25663.7803590285,NA,NA,NA,20,54300,13500,14700,4200,21900
"2339","Palencia","1981","188711",144897,502512,23189.2939547762,63133,5512,27395,20,52700,11600,13100,6400,21600
"2340","Palencia","1982","188679",145672,566004,22822.7419354839,NA,NA,NA,32,53500,12700,13200,5800,21600
"2341","Palencia","1983","188767",146550,704988,25026.1980830671,61620,5742,27893,32,52500,12200,13500,5600,21200
"2342","Palencia","1984","188729",147344,810060,25667.3003802281,NA,NA,NA,28,53400,13700,11700,4600,23400
"2343","Palencia","1985","188809",148103,808716,23427.4623406721,60857,4943,28565,64,50700,11700,12700,3900,22200
"2344","Palencia","1986","188535",148701,888588,23563.723150358,NA,NA,NA,68,52400,10800,13800,3900,23900
"2345","Palencia","1987","188198",149103,1072776,26826.1065266317,61251,5056,29424,61,52300,9600,13300,4000,25300
"2346","Palencia","1988","187742",149648,1157814,27718.7933923869,NA,NA,NA,105,57800,12400,11900,4500,29000
"2347","Palencia","1989","187171",150070,1241022,27919.5050618673,61614,4864,30589,138,62600,11400,12200,4800,34200
"2348","Palencia","1990","186491",150475,1350216,28473.5554618304,NA,NA,NA,104,62300,10000,14100,5600,32700
"2349","Palencia","1991","185627",150825,1466346,28967.7202686685,62673,6035,31832,102,60400,9100,13500,6000,31800
"2350","Palencia","1992","184787",151272,1539120,28693.5123042506,NA,NA,NA,124,62800,10000,15400,6300,31200
"2351","Palencia","1993","183939",151611,1678644,29895.7079252004,61549,5864,31980,168,64000,10900,15500,6600,31000
"2352","Palencia","1994","182882",151804,1656852,28101.289009498,NA,NA,NA,200,59300,8100,12900,4600,33600
"2353","Palencia","1995","182018",152262,1954232,31760.6370875995,NA,NA,NA,223,59000,7300,13600,4400,33800
"2354","Palencia","1996","181026",152524,2022777,31645.4474342929,NA,NA,NA,193,53600,8500,10400,5200,29600
"2355","Palencia","1997","179970",152593,2086495,31728.9385644769,NA,NA,NA,161,55200,7000,11700,4600,31900
"2356","Palencia","1998","178920",152640,2207996,32930.5891126025,NA,NA,NA,199,56900,10200,12100,4900,29700
"2357","Palencia","1999","177624",152418,2332896,34266.9800235018,NA,NA,NA,192,58000,6700,12500,5500,33300
"2358","Palencia","2000","176371",152008,2462919,35164.4631639063,NA,NA,NA,226,60400,8200,11700,5800,34800
"2359","Palencia","2001","175092",151709,2536001,34931.1432506887,NA,NA,NA,187,60400,7200,13300,5200,34700
"2360","Palencia","2002","173745",151155,2806066,37700.7389493484,NA,NA,NA,226,60300,7700,13800,7500,31400
"2361","Palencia","2003","173246",151221,2965095,38407.9663212435,NA,NA,NA,NA,65100,7300,14300,8000,35600
"2362","Palencia","2004","172692",151130,NA,NA,NA,NA,NA,NA,64200,6000,14800,7000,36400
"2363","Palencia","2005","172377",151183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364","Palencia","2006","172438",151448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365","Palencia","2007","172566",151695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366","Palencia","2008","172709",151921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","Palencia","2009","172665",151911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368","Palencia","2010","171894",151215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2369","Palencia","2011","171305",150695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","Palencia","2012","170301",149789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371","Palencia","2013","168749",148520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372","Palencia","2014","167301",147216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2373","Palencia","2015","165806",145758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2374","Palencia","2016","164249",144387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
