;Nombre;Código NIF;Localidad;País;Código consolidación;Ultimo año disponible;"Ingresos de explotación
mil EUR
Últ. año disp."
4125.;FRIGORIFICOS CONTENEDORES S.A.;A35034933;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2021;n.d.
4126.;FRITURAS VALENCIANAS SL  (EXTINGUIDA);B46073078;ALGEMESI;ESPANA;U1;31/12/2015;n.d.
4127.;FRUTAS FERNANDEZ CAJA DE TORREPEROGIL SL (EN LIQUIDACION);B23267305;UBEDA;ESPANA;U1;31/12/2015;n.d.
4128.;FUNADCION ESPORTIVA FIGUERES;G17482944;FIGUERES;ESPANA;NC;;n.d.
4129.;FUNDACIO BELLAIRE;G08507600;CERDANYOLA DEL VALLES;ESPANA;NC;;n.d.
4130.;FUNDACIO PRIVADA DOCTOR JOAN PUJOL EL RUSC;G66137001;TORDERA;ESPANA;NC;;n.d.
4131.;FUNDACIO PRIVADA ESCOLES FONLLADOSA;G08505562;MALGRAT DE MAR;ESPANA;NC;;n.d.
4132.;FUNDACION ASPACE BALEARES;G07053226;MARRATXI;ESPANA;NC;;n.d.
4133.;FUNDACION BENEFICO DOCENTE DOCETE OMNES;G18020917;LA ZUBIA;ESPANA;NC;;n.d.
4134.;FUNDACION BENEFICO DOCENTE SANTA MARIA DEL POZO;G28720746;MADRID;ESPANA;NC;;n.d.
4135.;FUNDACION CASA CONVENTO FAMILIA DE DIOS;G04009155;ROQUETAS DE MAR;ESPANA;NC;;n.d.
4136.;FUNDACION CASTROVERDE;G28572204;MADRID;ESPANA;NC;;n.d.
4137.;FUNDACION CATALINA MERCADAL;G50058221;ZARAGOZA;ESPANA;NC;;n.d.
4138.;FUNDACION CULTURAL FRAX DE LA COMUNIDAD VALENCIANA;G03122827;L'ALFAS DEL PI;ESPANA;NC;;n.d.
4139.;FUNDACION DE LOS HERMANOS JUAN Y JUANA ESPINO JUAREZ;G35046127;LAS PALMAS DE GRAN CANARIA;ESPANA;NC;;n.d.
4140.;FUNDACION DE PADRES DE PERSONAS CON DISCAPACIDAD AUDITIVA;G07071921;PALMA;ESPANA;NC;;n.d.
4141.;FUNDACION FUSTEGUERAS RESIDENCIA DE ANCIANOS NTRA SEÑORA DE LA ENCINA;G24060717;PONFERRADA;ESPANA;NC;;n.d.
4142.;FUNDACION HUMANISMO Y DEMOCRACIA;G28518546;MADRID;ESPANA;NC;;n.d.
4143.;FUNDACION JAIME CREMADES;G03082047;JIJONA/XIXONA;ESPANA;NC;;n.d.
4144.;FUNDACION PABLO IGLESIAS;G28667061;MADRID;ESPANA;NC;;n.d.
4145.;FUNDACION REGISTRAL;G28638880;MADRID;ESPANA;NC;;n.d.
4146.;FUNDACION REINA SOFIA;G85600021;MADRID;ESPANA;NC;;n.d.
4147.;FUNDACION SANTA MARIA DE SIURANA;G43659481;TARRAGONA;ESPANA;NC;;n.d.
4148.;FUNDACION SANTA MARIA YÑO FUNDACION SANTA MARIA EDICIONES SM;G28534204;BOADILLA DEL MONTE;ESPANA;NC;;n.d.
4149.;FUNDACION UNCASTILLO CENTRO DEL ROMANICO;G50747013;UNCASTILLO;ESPANA;NC;;n.d.
4150.;FUNDACION VIANORTE;G28551109;MADRID;ESPANA;NC;;n.d.
4151.;FUNDACION VIRGEN AL PIE DE LA CRUZ DE PUZOL;G46150827;PUÇOL;ESPANA;NC;;n.d.
4152.;FUNDACION XIII CONGRESO INTERNACIONAL DE RADIOLOGIA XIII CIR;G28557049;MADRID;ESPANA;NC;;n.d.
4153.;G P INVERSIONES SA  (EXTINGUIDA);A28474013;MADRID;ESPANA;U1;31/12/2014;n.d.
4154.;GABINETE JURIDICO ECONOMICO SL;B08441115;BARCELONA;ESPANA;U1;31/12/2018;n.d.
4155.;GABRIEL Y ONOFRE SL (EXTINGUIDA);B07054356;SA POBLA;ESPANA;U1;31/12/2016;n.d.
4156.;GALBIS Y CUCARELLA SA;A46098687;ALBAIDA;ESPANA;U1;31/12/2000;n.d.
4157.;GARPE ORGA SL.(EXTINGUIDA);B21010277;NERVA;ESPANA;U1;31/12/2004;n.d.
4158.;GENERAL ESPAÑOLA DE ACHICORIA, SA (EXTINGUIDA);A47014683;CUELLAR;ESPANA;U1;31/12/2020;n.d.
4159.;GENERALITAT DE CATALUNYA;S0811001G;BARCELONA;ESPANA;NC;;n.d.
4160.;GERAR SA  (EXTINGUIDA);A28482909;TRES CANTOS;ESPANA;U1;31/12/2017;n.d.
4161.;GESTION EMPRESARIAL SA (EXTINGUIDA);A08467656;BARCELONA;ESPANA;U1;31/12/2001;n.d.
4162.;GESTION EMPRESAS MADERERAS SL;B46100020;ALFAFAR;ESPANA;NC;;n.d.
4163.;GESTION PROMOCION E INVERSION SA;A25018292;LLEIDA;ESPANA;U1;31/12/2010;n.d.
4164.;GESTORA INMOBILIARIA ZARAGOZA SA;A50038827;ZARAGOZA;ESPANA;U1;31/12/2015;n.d.
4165.;GIMENO SERVICIOS PORTUARIOS SL;B12021267;CASTELLO DE LA PLANA;ESPANA;U1;31/12/2021;n.d.
4166.;GINTER SL (EXTINGUIDA);B28461895;MADRID;ESPANA;U1;31/12/2001;n.d.
4167.;GIPUZKOAKO SAGARDOEGILEEN ELKARTEA;G20132650;ASTIGARRAGA;ESPANA;NC;;n.d.
4168.;GOBIERNO CIVIL DE ZARAGOZA-MINISTERIO DEL INTERIOR;S5016001I;ZARAGOZA;ESPANA;NC;;n.d.
4169.;GOIERRI SOCIEDAD DEPORTIVA;G20131645;URRETXU;ESPANA;NC;;n.d.
4170.;GOMOSA SA  (EXTINGUIDA);A20052577;DONOSTIA/SAN SEBASTIAN;ESPANA;U1;31/12/2019;n.d.
4171.;GOSILLA SA (EN LIQUIDACION);A28466373;MADRID;ESPANA;U1;31/12/2003;n.d.
4172.;GRATERRA SA;A43029024;CAMBRILS;ESPANA;U1;31/12/2019;n.d.
4173.;GREMI ARTESA DE CARNISSERS I XARCUTERS DE LES COMARQUES GIRONINES;G17035098;CRUILLES,MONELLS,SANT SAD;ESPANA;NC;;n.d.
4174.;GREMI ARTESA TEXTIL DE CATALUNYA;G08570731;BARCELONA;ESPANA;NC;;n.d.
4175.;GREMI D HOTELERIA I RESTAURACIO DE VILANOVA I GELTRU;G08795999;VILANOVA I LA GELTRU;ESPANA;NC;;n.d.
4176.;GREMI D INSTAL LADORS DE GIRONA;G17043522;GIRONA;ESPANA;NC;;n.d.
4177.;GREMI DE CONSTRUCTORS D OBRES DEL GARRAF;G08693228;VILANOVA I LA GELTRU;ESPANA;NC;;n.d.
4178.;GREMI DE CONSTRUCTORS D OBRES VALLES ORIENTAL;G08618571;GRANOLLERS;ESPANA;NC;;n.d.
4179.;GREMI DE FILATELIA I NUMISMATICA;G08518169;BARCELONA;ESPANA;NC;;n.d.
4180.;GREMI DE FLEQUERS DE LES COMARQUES GIRONINES;G17040213;GIRONA;ESPANA;NC;;n.d.
4181.;GREMI DE PEIXATERS DE CATALUNYA;G08485310;BARCELONA;ESPANA;NC;;n.d.
4182.;GREMI DE PREFABRICATS I DERIVATS DEL CIMENT DE CATALUNYA;G08510596;BARCELONA;ESPANA;NC;;n.d.
4183.;GREMI DE SERRALLERS DE CATALUNYA;G08461105;BARCELONA;ESPANA;NC;;n.d.
4184.;GREMI DE TINTORERS I BUGADERS DE BARCELONA;G08516957;BARCELONA;ESPANA;NC;;n.d.
4185.;GREMI D'EMPRESARIS DE CINEMES DE CATALUNYA;G08487811;BARCELONA;ESPANA;NC;;n.d.
4186.;GREMI D'HOSTALERIA DE LLORET DE MAR;G17270059;LLORET DE MAR;ESPANA;NC;;n.d.
4187.;GREMI D'HOSTALERIA I TURISME DEL BARCELONES NORD I DEL MARESME SUD;G08620643;BADALONA;ESPANA;NC;;n.d.
4188.;GREMI D'HOTELS DE BARCELONA;G08460263;BARCELONA;ESPANA;NC;;n.d.
4189.;GREMI ELECTRICITAT FONTANERIA I AFINS DEL BAIX CAMP;G43074749;REUS;ESPANA;NC;;n.d.
4190.;GREMI EMPRESARIAL D ASCENSORS DE CATALUNYA;G58011743;BARCELONA;ESPANA;NC;;n.d.
4191.;GREMI PROVINCIAL DE PROMOTORS I CONSTRUCTORS DE GIRONA;G17035270;GIRONA;ESPANA;NC;;n.d.
4192.;GREMI PROVINCIAL DEL COMERC DE MOBLES DE BARCELONA;G08520892;BARCELONA;ESPANA;NC;;n.d.
4193.;GREMIO CONSTRUCTORES DE OBRAS DE MANRESA Y COMARCA;G58132812;MANRESA;ESPANA;NC;;n.d.
4194.;GREMIO DE ARTESANOS CARNICEROS-CHARCUTEROS DE CANTABRIA;G39018973;SANTANDER;ESPANA;NC;;n.d.
4195.;GREMIO DE ARTESANOS CONFITEROS DEL PRINCIPADO DE ASTURIAS;G33051061;OVIEDO;ESPANA;NC;;n.d.
4196.;GREMIO DE CALDERERIA DE BARCELONA;G08516601;BARCELONA;ESPANA;NC;;n.d.
4197.;GREMIO DE CALEFACCION VENTILACION AIRE ACONDICIONADO;G08508285;BARCELONA;ESPANA;NC;;n.d.
4198.;GREMIO DE COMERCIANTES EN FERRETERIA MENAJE Y BRICOLAJE;G08490732;BARCELONA;ESPANA;NC;;n.d.
4199.;GREMIO DE COMERCIANTES TEXTILES DE VALENCIA Y PROVINCIA;G46166773;VALENCIA;ESPANA;NC;;n.d.
4200.;GREMIO DE CONSTRUCTORES DE OBRAS DE SABA;G58979717;SABADELL;ESPANA;NC;;n.d.
4201.;GREMIO DE CURTIDORES DE IGUALADA;G58615840;IGUALADA;ESPANA;NC;;n.d.
4202.;GREMIO DE DETALLISTAS DE ALIMENTACION DE BARCELONA Y PROVINCIA;G08494593;BARCELONA;ESPANA;NC;;n.d.
4203.;GREMIO DE EDITORES DE MADRID;G28561686;MADRID;ESPANA;NC;;n.d.
4204.;GREMIO DE EMPRESARIOS DE HOSTELERIA COMARCA DEL MARESME;G08555773;CALELLA;ESPANA;NC;;n.d.
4205.;GREMIO DE HOSTELERIA DE SITGES;G08734626;SITGES;ESPANA;NC;;n.d.
4206.;GREMIO DE JOYEROS Y RELOJEROS DE BALEARES;G07056195;PALMA;ESPANA;NC;;n.d.
4207.;GREMIO DE PANADEROS Y PASTELEROS DE VALENCIA;G46962262;VALENCIA;ESPANA;NC;;n.d.
4208.;GREMIO DE TALLERES DE REPARACION DE AUTOMOVILES;G08486029;BARCELONA;ESPANA;NC;;n.d.
4209.;GREMIO JOYEROS PLATEROS MADRID;G28515716;MADRID;ESPANA;NC;;n.d.
4210.;GREMIO PATRONAL COLEGIO DE PLATEROS JOYEROS BISUTEROS ORFEBRES COMERCIOS AFINES Y SIMILARES DE VALENCIA;G46272977;VALENCIA;ESPANA;NC;;n.d.
4211.;GREMIO PROVINCIAL ARTESANO DE PELUQUERIA DE SEÑORAS;G08634651;BARCELONA;ESPANA;NC;;n.d.
4212.;GREMIO PROVINCIAL ARTESANO DE PELUQUERIAS Y BELLEZA DE TARRAGONA;G43041227;TARRAGONA;ESPANA;NC;;n.d.
4213.;GREMIO PROVINCIAL DE EMPRESARIOS CARNICEROS CHARCUTEROS DE VALENCIA;G46126751;VALENCIA;ESPANA;NC;;n.d.
4214.;GREMIO PROVINCIAL DE EMPRESARIOS CARNICEROS CHARCUTEROS DE VALLADOLID;G47037684;VALLADOLID;ESPANA;NC;;n.d.
4215.;GREMIO PROVINCIAL DE EMPRESARIOS CARNICEROS CHARCUTEROS DE ZARAGOZA;G50161066;ZARAGOZA;ESPANA;NC;;n.d.
4216.;GREMIO PROVINCIAL DE EMPRESARIOS CARNICEROS Y CHAR;G31075930;PAMPLONA/IRUÑA;ESPANA;NC;;n.d.
4217.;GREMIO PROVINCIAL DE EMPRESARIOS DE POMPAS FUNEBRES DE VALENCIA;G46256350;VALENCIA;ESPANA;NC;;n.d.
4218.;GREMIO PROVINCIAL DE PASTELERIA CONFITERIA Y BOLLERIA ARTESANA;G25019985;LLEIDA;ESPANA;NC;;n.d.
4219.;GREMIO PROVINCIAL DE ULTRAMARINOS Y SIMILARES DE VALENCIA Y PROVINCIA;G46264891;VALENCIA;ESPANA;NC;;n.d.
4220.;GRUAS ASCENSORES E INSTALACIONES TECNICAS SOCIEDAD LIMITADA.;B35033133;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2016;n.d.
4221.;GRUP SARDANISTA MONTSERRAT;G25023672;LLEIDA;ESPANA;NC;;n.d.
4222.;GRUPO DE COMERCIANTES E IMPORTADORES DE RECAMBIOS Y ACCESORIOS PARA VEHICULOS DE AUTOMOCION;G08489304;BARCELONA;ESPANA;NC;;n.d.
4223.;GRUPO INTER DISCIPLINAR GRUPO GID;G78460276;MADRID;ESPANA;NC;;n.d.
4224.;GRUPO MONUMENTAL SA (EXTINGUIDA);A03054996;ALICANTE/ALACANT;ESPANA;U1;31/12/2003;n.d.
4225.;GRUPO MUNICIPAL SOCIALISTA DE GIJON;G33950882;GIJON;ESPANA;NC;;n.d.
4226.;GRUPO POPULAR MUNICIPAL;G04333654;ALMERIA;ESPANA;NC;;n.d.
4227.;GRUPO PROVINCIAL DE REMATANTES Y ASERRADORES DE MADERAS DE PONTEVEDRA;G36639292;VIGO;ESPANA;NC;;n.d.
4228.;GRUPO REMOLACHERO DE LA PROVINCIA DE SEVILLA;G41056052;SEVILLA;ESPANA;NC;;n.d.
4229.;GUADAIZA DE ESTUDIOS E INVERSIONES SA;A19002757;GUADALAJARA;ESPANA;U1;31/12/2021;n.d.
4230.;GUADANALITICA SA;A08518375;MADRID;ESPANA;U1;31/12/2016;n.d.
4231.;GUARDERIA INFANTIL GEM;G08612483;MATARO;ESPANA;NC;;n.d.
4232.;GUCE SL;B28507341;CERVERA DE LA CAÑADA;ESPANA;U1;31/12/2021;n.d.
4233.;HARINAS GARCIA BILBAO SA;A47014204;VALLADOLID;ESPANA;U1;31/12/2014;n.d.
4234.;HEREDEROS DE ANTONIO SAEZ VICTORIA C.B.;E39205562;SANTANDER;ESPANA;NC;;n.d.
4235.;HEREDEROS DE CANDIDO MONCLUS MAYORAL C.B.;E50129725;ZARAGOZA;ESPANA;NC;;n.d.
4236.;HEREDEROS DE CONSTANTINO MARTINEZ GUISASOLA CB;E33001850;CANDAMO;ESPANA;NC;;n.d.
4237.;HEREDEROS DE HERMANOS LOPEZ SORIA COMUNIDAD DE BIENES;E47056569;VALLADOLID;ESPANA;NC;;n.d.
4238.;HERMANAS GUILLEN FERNANDEZ C.B.;E03210358;VILLENA;ESPANA;NC;;n.d.
4239.;HERMANDAD DE NUESTRA SEÑORA DEL ROCIO;G11235876;SANLUCAR DE BARRAMEDA;ESPANA;NC;;n.d.
4240.;HERMANDAD DE NUESTRO PADRE JESUS DE LAS CADENAS SANTO CRISTO DE JERUSALEN Y BUEN VIAJE Y M STMA DE LOS DOLORES;G21037627;HUELVA;ESPANA;NC;;n.d.
4241.;HERMANDAD SACRAMENTAL DE NUESTRA SEÑORA DE LA ESTRELLA. PATRONA DE CHUCENA;G21125018;CHUCENA;ESPANA;NC;;n.d.
4242.;HERMANDAD Y COFRADIA DE NTRO PADRE JESUS DE LA HUMILDAD Y PACIENCIA Y NTRA SRA DE LA PAZ Y ESPERANZA;G14248504;CORDOBA;ESPANA;NC;;n.d.
4243.;HERMANOS ABADIAS BORNAO SC;J22053102;SARIÑENA;ESPANA;NC;;n.d.
4244.;HERMANOS ALVAREZ CONCHADO C.B.;E15029762;OLEIROS;ESPANA;NC;;n.d.
4245.;HERMANOS ALZUET AGUERRI C.B.;E50154012;EJEA DE LOS CABALLEROS;ESPANA;NC;;n.d.
4246.;HERMANOS AMAYA SA;A06010052;ALMENDRALEJO;ESPANA;U1;31/12/2017;n.d.
4247.;HERMANOS BARCELO ROSSELLO C.B.;E07176886;PALMA;ESPANA;NC;;n.d.
4248.;HERMANOS BLAZQUEZ DE LORA CB;E29163664;ANTEQUERA;ESPANA;NC;;n.d.
4249.;HERMANOS COLOMO SL(EXTINGUIDA);B28461697;NAVALCARNERO;ESPANA;U1;31/12/2002;n.d.
4250.;HERMANOS GONZALEZ VILLUENDAS C.B.;E50145929;ZARAGOZA;ESPANA;NC;;n.d.
4251.;HERMANOS MARIN SAURA SL;B43026160;DELTEBRE;ESPANA;U1;31/12/2017;n.d.
4252.;HERMANOS MARTINEZ MARTINEZ C.B.;E46323010;PATERNA;ESPANA;NC;;n.d.
4253.;HERMANOS MARTOS C.B.;E78154465;MADRID;ESPANA;NC;;n.d.
4254.;HERMANOS PALOS AURED CB;E50397371;ZARAGOZA;ESPANA;NC;;n.d.
4255.;HERMANOS RODRIGUEZ TOIRAN SL  (EXTINGUIDA);B32008369;O BARCO DE VALDEORRAS;ESPANA;U1;31/12/2006;n.d.
4256.;HERMANOS TRIAS DEL ROMERO C.B.;E43205616;L'ALDEA;ESPANA;NC;;n.d.
4257.;HIDALPRI SA;A28480838;PALMA;ESPANA;U1;31/12/2019;n.d.
4258.;HIDOLVI SA  (EXTINGUIDA);A28577716;MOSTOLES;ESPANA;U1;31/12/2003;n.d.
4259.;HIERBABUENA SA  (EXTINGUIDA);A28461838;MADRID;ESPANA;U1;31/12/2003;n.d.
4260.;HIJOS DE JOSE DAUDEN IÑIGO C.B.;E78168408;MADRID;ESPANA;NC;;n.d.
4261.;HIJOS DE JUAN VELASCO C.B.;E20106803;PASAIA;ESPANA;NC;;n.d.
4262.;HIJOS DE TOMAS CABALLERO SL;B46109369;ALFAFAR;ESPANA;U1;31/12/2018;n.d.
4263.;HILATURAS JEL S.L. (EXTINGUIDA);B03057346;ALCOY/ALCOI;ESPANA;U1;31/12/2008;n.d.
4264.;HILATURAS MOCA SA (EXTINGUIDA);A08430670;SABADELL;ESPANA;U1;31/12/2010;n.d.
4265.;HIPER DESCUENTO CASTALIA SA (EXTINGUIDA);A12022471;TORRENT;ESPANA;U1;31/12/2003;n.d.
4266.;HISPA SA (EXTINGUIDA);A08484594;BARCELONA;ESPANA;U1;31/12/2002;n.d.
4267.;HISPANA DE PROMOCIONES, SA  (EXTINGUIDA);A28486215;MADRID;ESPANA;U1;31/12/2011;n.d.
4268.;HOGAR EXTREMEÑO EL MIAJON DE CASTUOS;G20059440;ANDOAIN;ESPANA;NC;;n.d.
4269.;HOMBRE RODRIGUEZ MARIA Y OTROS C.B.;E15095243;A CORUÑA;ESPANA;NC;;n.d.
4270.;HOSPITAL DE LA MISERICORDIA VULGO DE SAN JUAN DE DIOS DE CADIZ;G11046810;CADIZ;ESPANA;NC;;n.d.
4271.;HOSPITAL RAMON Y CAJAL;Q2877004H;MADRID;ESPANA;NC;;n.d.
4272.;HOSTALERIA I TURISME DEL BERGUEDA;G58269119;BERGA;ESPANA;NC;;n.d.
4273.;HOTEL CONDESTABLE SA;A28492080;BURGOS;ESPANA;U1;31/12/2009;n.d.
4274.;HOTEL EBESO SA  (EXTINGUIDA);A07056179;EIVISSA;ESPANA;U1;31/12/2014;n.d.
4275.;HOTEL SAN DIEGO SL;B07056708;LLUCMAJOR;ESPANA;U1;31/12/2021;n.d.
4276.;HOTELES Y COMPLEJOS TURISTICOS SL (EXTINGUIDA);B17032244;LLORET DE MAR;ESPANA;U1;31/12/2020;n.d.
4277.;HOYA DEL ROSARIO SL;B35037258;LAS PALMAS DE GRAN CANARIA;ESPANA;U1;31/12/2020;n.d.
4278.;HUMAVI SA;A28495562;MADRID;ESPANA;U1;31/12/2021;n.d.
4279.;HURIASOL SA;A28500023;MADRID;ESPANA;U1;31/12/2019;n.d.
4280.;I ROSSELLO SA (EXTINGUIDA);A08438277;CABRERA DE MAR;ESPANA;U1;31/12/2021;n.d.
4281.;I.E.S. DON BOSCO;S0200092E;ALBACETE;ESPANA;NC;;n.d.
4282.;IBAI IKASTOLA COOPERATIVA;F20049995;DONOSTIA/SAN SEBASTIAN;ESPANA;NC;;n.d.
4283.;IBERBRICK SA;A18017293;ALMUÑECAR;ESPANA;U1;31/12/2012;n.d.
4284.;IBEREC SA  (EXTINGUIDA);A17034539;CASTELL-PLATJA D'ARO;ESPANA;U1;31/12/2010;n.d.
4285.;IBERICA DE PIPAS SL (EXTINGUIDA);B08245144;TORELLO;ESPANA;U1;31/12/2014;n.d.
4286.;IBERICA DE TORNILLERIA SA;A28329753;FUENLABRADA;ESPANA;U1;31/12/2017;n.d.
4287.;IGLESIA EVANGELICA PENTECOSTAL REHOBORT;R3500012D;LAS PALMAS DE GRAN CANARIA;ESPANA;NC;;n.d.
4288.;IMPROMO SA;A58424904;CASTELLAR DEL VALLES;ESPANA;NC;;n.d.
4289.;IMUNION SL;B28490274;MARBELLA;ESPANA;U1;31/12/2021;n.d.
4290.;IN SOL S.L.;B08475964;MATARO;ESPANA;U1;31/12/2004;n.d.
4291.;INALMA SA;A08474744;PALMA;ESPANA;U1;31/12/2017;n.d.
4292.;INCLUSIVES PLENA INCLUSION VILLANUEVA DE LA SERENA;G06016125;VILLANUEVA DE LA SERENA;ESPANA;NC;;n.d.
4293.;INCODE SA;A14023386;CORDOBA;ESPANA;U1;31/12/2019;n.d.
4294.;INDUSTRIAL CONSTRUCTORA SAN FRANCISCO S.C. ANDALUZA;F18016824;LOJA;ESPANA;NC;;n.d.
4295.;INGENIERIA HOSPITALARIA SL;B28457133;ALICANTE/ALACANT;ESPANA;U1;31/12/2017;n.d.
4296.;INGENIERIA Y GESTION SL;B28495109;MADRID;ESPANA;U1;31/12/2005;n.d.
4297.;ININCO SA;A28485373;MADRID;ESPANA;U1;31/12/2003;n.d.
4298.;INMOBILIARIA ALARCON SL;B08256786;BADALONA;ESPANA;U1;31/12/2019;n.d.
4299.;INMOBILIARIA BENTECO SL.(EXTINGUIDA);B08491482;BARCELONA;ESPANA;U1;31/12/2003;n.d.
4300.;INMOBILIARIA BERECHAGA SOCIEDAD ANONIMA (EXTINGUIDA);A48083364;ARRIGORRIAGA;ESPANA;U1;31/12/2006;n.d.
4301.;INMOBILIARIA CAN CUSIDO SL;B08566622;CASTELLAR DEL VALLES;ESPANA;U1;31/12/2007;n.d.
4302.;INMOBILIARIA CAPITANIA SA  (EXTINGUIDA);A08486763;VALENCIA;ESPANA;U1;31/12/2012;n.d.
4303.;INMOBILIARIA DEL MAR INTERIOR SA;A28475721;MADRID;ESPANA;U1;31/12/2007;n.d.
4304.;INMOBILIARIA EDU SA;A48086326;BILBAO;ESPANA;NC;;n.d.
4305.;INMOBILIARIA GEMARO SL  (EXTINGUIDA);B28505576;MADRID;ESPANA;U1;31/12/2013;n.d.
4306.;INMOBILIARIA HIMNE SLU (EXTINGUIDA);B08468571;BARCELONA;ESPANA;U1;31/12/2015;n.d.
4307.;INMOBILIARIA ICHASO SL (EXTINGUIDA);B20039350;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2005;n.d.
4308.;INMOBILIARIA LAS NOGUERAS SA;A48084719;BILBAO;ESPANA;U1;31/12/2004;n.d.
4309.;INMOBILIARIA LLISSA DE MUNT S.L.;B08582215;PALAU-SOLITA I PLEGAMANS;ESPANA;U1;31/12/2003;n.d.
4310.;INMOBILIARIA LOCAMO SA;A08514259;VILANOVA I LA GELTRU;ESPANA;U1;20/12/2020;n.d.
4311.;INMOBILIARIA LOIDI SA (EXTINGUIDA);A20053112;DONOSTIA-SAN SEBASTIAN;ESPANA;U1;31/12/2004;n.d.
4312.;INMOBILIARIA MARTINEZ TALLANTE SA;A14022818;CORDOBA;ESPANA;NC;;n.d.
4313.;INMOBILIARIA MIJAS SA;A29042033;MIJAS;ESPANA;U1;31/12/2010;n.d.
4314.;INMOBILIARIA NUEVA VILLA DE GRACIA SL;B61487906;BARCELONA;ESPANA;U1;31/12/2005;n.d.
4315.;INMOBILIARIA PECASAN SL;B34007450;PALENCIA;ESPANA;NC;;n.d.
4316.;INMOBILIARIA REY DON SANCHO SL;B34007559;PALENCIA;ESPANA;U1;31/12/2021;n.d.
4317.;INMOBILIARIA ROMERO LERMA SL;B46085692;MANISES;ESPANA;U1;31/12/2007;n.d.
4318.;INMOBILIARIA VIVESA SA (EXTINGUIDA);A28484160;MADRID;ESPANA;U1;31/12/2011;n.d.
4319.;INMOBILIARIAS LORENCIO SA;A28464667;VILLANUEVA DE LA CAÑADA;ESPANA;U1;31/12/2021;n.d.
4320.;INMUEBLES SANTA ROSA SL;B08467482;BARCELONA;ESPANA;U1;31/12/2020;n.d.
4321.;INMUEBLES UNIDOS SA;A11609328;SEVILLA;ESPANA;U1;31/12/2018;n.d.
4322.;INMUEBLES Y ACCESOS SA (EXTINGUIDA);A08460180;BARCELONA;ESPANA;U1;31/12/2011;n.d.
4323.;INSTALADORA BALEAR DE AGUA Y ELECTRICIDAD SA (EXTINGUIDA);A07054661;PALMA;ESPANA;U1;30/09/2011;n.d.
4324.;INSTITUCION FERIAL DE ZAMORA IFEZA;G49130594;ZAMORA;ESPANA;NC;;n.d.
4325.;INSTITUD D ENSENYAMENT SECUNDARI PUIGCARGOL;Q6750015G;CALONGE I SANT ANTONI;ESPANA;NC;;n.d.
4326.;INSTITUT AGRICOLA CATALA DE SANT ISIDRE;G08489635;BARCELONA;ESPANA;NC;;n.d.
4327.;INSTITUT D'ESTUDIS CATALANS;G08674327;BARCELONA;ESPANA;NC;;n.d.
4328.;INSTITUT D'ESTUDIS EIVISSENCS;G07081615;EIVISSA;ESPANA;NC;;n.d.
4329.;INSTITUT PACIS FUNDACIO PRIVADA;G08521304;BARCELONA;ESPANA;NC;;n.d.
4330.;INSTITUTO AGUSTIN DE BETHENCOURT PARA LA PROMOCION DE LA INVESTIGACION EN LA ESCUELA TECNICA SUPERIOR DE INGENIEROS DE C;G28497048;MADRID;ESPANA;NC;;n.d.
4331.;INSTITUTO DE ESTUDIOS BERCIANOS;G24019200;PONFERRADA;ESPANA;NC;;n.d.
4332.;INSTITUTO DESARROLLOS URBANOS SL (EXTINGUIDA);B28475820;MADRID;ESPANA;U1;31/12/2004;n.d.
4333.;INSTITUTO GALEGO DE INFORMACION, SA  (EXTINGUIDA);A15035140;SANTIAGO DE COMPOSTELA;ESPANA;U1;31/12/2017;n.d.
4334.;INSTITUTO INDUSTRIAL DE TERRASSA;G08499964;TERRASSA;ESPANA;NC;;n.d.
4335.;INSTITUTO PROVINCIAL DE INVESTIGACIONES Y ESTUDIOS TOLEDANOS;P9500001D;TOLEDO;ESPANA;NC;;n.d.
4336.;INSTITUTO TECNOLOGICO DE SEGURIDAD MAPFRE SA  (EXTINGUIDA);A28457299;MADRID;ESPANA;U1;31/12/2016;n.d.
4337.;INTERFLIP SA  (EXTINGUIDA);A28476620;MADRID;ESPANA;U1;31/12/2017;n.d.
4338.;INTERNACIONAL FRUTERA SA;A28487999;MADRID;ESPANA;U1;31/12/2001;n.d.
4339.;INTERNATIONAL SHOE AGENCIES ESPAÑA SL (EXTINGUIDA);B03017050;ELCHE/ELX;ESPANA;U1;31/12/2006;n.d.
4340.;INVERNOR SL (EXTINGUIDA);B08464802;SANT CUGAT DEL VALLES;ESPANA;U1;31/12/2014;n.d.
4341.;INVERSIONES MATUTES SA (EXTINGUIDA);A07054513;EIVISSA;ESPANA;U1;31/03/2000;n.d.
4342.;INVERSIONES MAYFAIR SA;A29040912;MADRID;ESPANA;U1;31/12/2005;n.d.
4343.;INVERSIONES RUSTICAS MALLORQUINAS SA;A07027238;PALMA;ESPANA;NC;;n.d.
4344.;INVERSIONES TURISTICAS CORUÑESAS SA  (EXTINGUIDA);A15044464;A CORUÑA;ESPANA;U1;31/12/2009;n.d.
4345.;INVERSIONS INMOBITEX SL;B08468670;RUBI;ESPANA;U1;31/12/2020;n.d.
4346.;INVERSIONS PORTA SUR SA  (EXTINGUIDA);A17033903;SANT FELIU DE GUIXOLS;ESPANA;U1;31/12/2012;n.d.
